Date,Category,Amount,Payment Method,Month,Month Name,Day,Weekday
2023-02-01,Education,326.92,CASH,2,February,1,Wednesday
2023-02-01,Education,517.73,CASH,2,February,1,Wednesday
2023-02-01,Education,598.82,UPI,2,February,1,Wednesday
2023-02-01,Education,252.32,UPI,2,February,1,Wednesday
2023-02-01,Education,101.26,CARD,2,February,1,Wednesday
2023-02-01,Education,430.93,UPI,2,February,1,Wednesday
2023-02-01,Education,328.54,UPI,2,February,1,Wednesday
2023-02-01,Education,123.8,UPI,2,February,1,Wednesday
2023-02-01,Education,507.06,CASH,2,February,1,Wednesday
2023-02-01,Education,647.23,UPI,2,February,1,Wednesday
2023-02-01,Education,367.27,UPI,2,February,1,Wednesday
2023-02-01,Education,383.79,UPI,2,February,1,Wednesday
2023-02-01,Education,552.9,CASH,2,February,1,Wednesday
2023-02-01,Education,693.4,CASH,2,February,1,Wednesday
2023-02-01,Education,142.95,UPI,2,February,1,Wednesday
2023-02-01,Education,567.58,UPI,2,February,1,Wednesday
2023-02-01,Education,458.85,CARD,2,February,1,Wednesday
2023-02-01,Education,273.36,CASH,2,February,1,Wednesday
2023-02-01,Education,253.76,UPI,2,February,1,Wednesday
2023-02-01,Education,163.05,CARD,2,February,1,Wednesday
2023-02-01,Education,309.72,UPI,2,February,1,Wednesday
2023-02-01,Education,681.18,CASH,2,February,1,Wednesday
2023-02-01,Education,130.99,UPI,2,February,1,Wednesday
2023-02-01,Education,435.32,CARD,2,February,1,Wednesday
2023-02-01,Education,253.41,CASH,2,February,1,Wednesday
2023-02-01,Education,146.0,UPI,2,February,1,Wednesday
2023-02-01,Education,678.44,CARD,2,February,1,Wednesday
2023-02-01,Education,572.25,CASH,2,February,1,Wednesday
2023-02-01,Education,206.44,CARD,2,February,1,Wednesday
2023-02-01,Education,620.33,CASH,2,February,1,Wednesday
2023-02-01,Education,236.22,UPI,2,February,1,Wednesday
2023-02-01,Education,466.53,CASH,2,February,1,Wednesday
2023-02-01,Education,449.75,CARD,2,February,1,Wednesday
2023-02-01,Education,225.4,CASH,2,February,1,Wednesday
2023-02-01,Education,246.7,CASH,2,February,1,Wednesday
2023-02-01,Education,613.34,UPI,2,February,1,Wednesday
2023-02-01,Education,466.16,CARD,2,February,1,Wednesday
2023-02-01,Education,386.67,UPI,2,February,1,Wednesday
2023-02-01,Education,223.06,CASH,2,February,1,Wednesday
2023-02-01,Education,355.73,UPI,2,February,1,Wednesday
2023-02-01,Education,377.4,CASH,2,February,1,Wednesday
2023-02-01,Education,121.71,CARD,2,February,1,Wednesday
2023-02-01,Education,184.68,UPI,2,February,1,Wednesday
2023-02-01,Education,107.78,CASH,2,February,1,Wednesday
2023-02-01,Education,631.2,CASH,2,February,1,Wednesday
2023-02-01,Education,499.67,CASH,2,February,1,Wednesday
2023-02-01,Education,147.42,CASH,2,February,1,Wednesday
2023-02-01,Education,208.86,UPI,2,February,1,Wednesday
2023-02-01,Education,325.15,CARD,2,February,1,Wednesday
2023-02-01,Education,418.11,UPI,2,February,1,Wednesday
2023-02-01,Education,220.73,CARD,2,February,1,Wednesday
2023-02-01,Education,399.46,CASH,2,February,1,Wednesday
2023-02-01,Education,249.93,CARD,2,February,1,Wednesday
2023-02-01,Education,514.36,UPI,2,February,1,Wednesday
2023-02-01,Education,218.19,UPI,2,February,1,Wednesday
2023-02-01,Education,248.34,CARD,2,February,1,Wednesday
2023-02-01,Education,274.5,UPI,2,February,1,Wednesday
2023-02-01,Education,454.17,UPI,2,February,1,Wednesday
2023-02-01,Education,736.3,UPI,2,February,1,Wednesday
2023-03-01,Education,434.01,CARD,3,March,1,Wednesday
2023-03-01,Education,283.03,CARD,3,March,1,Wednesday
2023-03-01,Education,550.94,UPI,3,March,1,Wednesday
2023-03-01,Education,263.9,CASH,3,March,1,Wednesday
2023-03-01,Education,163.66,UPI,3,March,1,Wednesday
2023-03-01,Education,356.84,CASH,3,March,1,Wednesday
2023-03-01,Education,203.35,CASH,3,March,1,Wednesday
2023-03-01,Education,245.21,CASH,3,March,1,Wednesday
2023-03-01,Education,414.07,UPI,3,March,1,Wednesday
2023-03-01,Education,335.97,CASH,3,March,1,Wednesday
2023-03-01,Education,377.85,UPI,3,March,1,Wednesday
2023-03-01,Education,313.73,UPI,3,March,1,Wednesday
2023-03-01,Education,411.43,UPI,3,March,1,Wednesday
2023-03-01,Education,655.16,CASH,3,March,1,Wednesday
2023-03-01,Education,136.56,CARD,3,March,1,Wednesday
2023-03-01,Education,283.82,CARD,3,March,1,Wednesday
2023-03-01,Education,391.5,CARD,3,March,1,Wednesday
2023-03-01,Education,198.67,CASH,3,March,1,Wednesday
2023-03-01,Education,236.61,CASH,3,March,1,Wednesday
2023-03-01,Education,428.8,CARD,3,March,1,Wednesday
2023-03-01,Education,395.01,CASH,3,March,1,Wednesday
2023-03-01,Education,409.43,CASH,3,March,1,Wednesday
2023-03-01,Education,124.63,UPI,3,March,1,Wednesday
2023-03-01,Education,119.25,CASH,3,March,1,Wednesday
2023-03-01,Education,354.2,CARD,3,March,1,Wednesday
2023-03-01,Education,616.31,CASH,3,March,1,Wednesday
2023-03-01,Education,219.17,CARD,3,March,1,Wednesday
2023-03-01,Education,149.87,UPI,3,March,1,Wednesday
2023-03-01,Education,116.62,CARD,3,March,1,Wednesday
2023-03-01,Education,275.57,CASH,3,March,1,Wednesday
2023-03-01,Education,716.43,CARD,3,March,1,Wednesday
2023-03-01,Education,535.66,CASH,3,March,1,Wednesday
2023-03-01,Education,97.64,UPI,3,March,1,Wednesday
2023-03-01,Education,313.69,UPI,3,March,1,Wednesday
2023-03-01,Education,436.66,CASH,3,March,1,Wednesday
2023-03-01,Education,450.26,CARD,3,March,1,Wednesday
2023-03-01,Education,115.56,CASH,3,March,1,Wednesday
2023-03-01,Education,765.67,UPI,3,March,1,Wednesday
2023-03-01,Education,545.16,CASH,3,March,1,Wednesday
2023-03-01,Education,242.87,UPI,3,March,1,Wednesday
2023-03-01,Education,476.77,CASH,3,March,1,Wednesday
2023-03-01,Education,318.45,CARD,3,March,1,Wednesday
2023-03-01,Education,486.39,CASH,3,March,1,Wednesday
2023-03-01,Education,191.58,UPI,3,March,1,Wednesday
2023-03-01,Education,268.43,CASH,3,March,1,Wednesday
2023-03-01,Education,635.31,CARD,3,March,1,Wednesday
2023-03-01,Education,202.15,UPI,3,March,1,Wednesday
2023-03-01,Education,133.71,CASH,3,March,1,Wednesday
2023-03-01,Education,239.96,UPI,3,March,1,Wednesday
2023-03-01,Education,625.3,CASH,3,March,1,Wednesday
2023-03-01,Education,482.97,CARD,3,March,1,Wednesday
2023-03-01,Education,188.04,CARD,3,March,1,Wednesday
2023-03-01,Education,391.31,CARD,3,March,1,Wednesday
2023-03-01,Education,436.22,CARD,3,March,1,Wednesday
2023-03-01,Education,391.14,CASH,3,March,1,Wednesday
2023-03-01,Education,310.79,UPI,3,March,1,Wednesday
2023-03-01,Education,762.74,UPI,3,March,1,Wednesday
2023-03-01,Education,214.5,CARD,3,March,1,Wednesday
2023-03-01,Education,109.68,CASH,3,March,1,Wednesday
2023-03-01,Education,156.38,CARD,3,March,1,Wednesday
2023-03-01,Education,558.71,CASH,3,March,1,Wednesday
2023-03-01,Education,115.38,UPI,3,March,1,Wednesday
2023-03-01,Education,494.39,CARD,3,March,1,Wednesday
2023-03-01,Education,281.73,CARD,3,March,1,Wednesday
2023-03-01,Education,182.75,UPI,3,March,1,Wednesday
2023-03-01,Education,485.32,CARD,3,March,1,Wednesday
2023-03-01,Education,434.96,CARD,3,March,1,Wednesday
2023-03-01,Education,640.08,UPI,3,March,1,Wednesday
2023-03-01,Education,481.54,CASH,3,March,1,Wednesday
2023-03-01,Education,489.42,CASH,3,March,1,Wednesday
2023-03-01,Education,270.1,CASH,3,March,1,Wednesday
2023-04-01,Education,124.07,UPI,4,April,1,Saturday
2023-04-01,Education,389.58,UPI,4,April,1,Saturday
2023-04-01,Education,404.26,UPI,4,April,1,Saturday
2023-04-01,Education,135.64,UPI,4,April,1,Saturday
2023-04-01,Education,209.35,CARD,4,April,1,Saturday
2023-04-01,Education,428.19,UPI,4,April,1,Saturday
2023-04-01,Education,467.47,CARD,4,April,1,Saturday
2023-04-01,Education,689.47,CARD,4,April,1,Saturday
2023-04-01,Education,590.39,UPI,4,April,1,Saturday
2023-04-01,Education,114.62,UPI,4,April,1,Saturday
2023-04-01,Education,229.23,UPI,4,April,1,Saturday
2023-04-01,Education,549.4,CASH,4,April,1,Saturday
2023-04-01,Education,436.02,CASH,4,April,1,Saturday
2023-04-01,Education,205.3,CASH,4,April,1,Saturday
2023-04-01,Education,511.91,CARD,4,April,1,Saturday
2023-04-01,Education,414.38,CASH,4,April,1,Saturday
2023-04-01,Education,130.7,CASH,4,April,1,Saturday
2023-04-01,Education,598.4,UPI,4,April,1,Saturday
2023-04-01,Education,485.56,CARD,4,April,1,Saturday
2023-04-01,Education,233.26,CARD,4,April,1,Saturday
2023-04-01,Education,224.38,CARD,4,April,1,Saturday
2023-04-01,Education,127.91,UPI,4,April,1,Saturday
2023-04-01,Education,381.7,CARD,4,April,1,Saturday
2023-04-01,Education,288.71,CASH,4,April,1,Saturday
2023-04-01,Education,317.33,UPI,4,April,1,Saturday
2023-04-01,Education,152.09,CASH,4,April,1,Saturday
2023-04-01,Education,759.8,CASH,4,April,1,Saturday
2023-04-01,Education,268.39,CASH,4,April,1,Saturday
2023-04-01,Education,260.28,UPI,4,April,1,Saturday
2023-04-01,Education,478.55,UPI,4,April,1,Saturday
2023-04-01,Education,716.1,UPI,4,April,1,Saturday
2023-04-01,Education,431.89,CASH,4,April,1,Saturday
2023-04-01,Education,232.95,UPI,4,April,1,Saturday
2023-04-01,Education,459.28,CARD,4,April,1,Saturday
2023-04-01,Education,674.81,CASH,4,April,1,Saturday
2023-04-01,Education,779.53,CARD,4,April,1,Saturday
2023-04-01,Education,295.86,CARD,4,April,1,Saturday
2023-04-01,Education,667.97,CASH,4,April,1,Saturday
2023-04-01,Education,307.52,UPI,4,April,1,Saturday
2023-04-01,Education,291.41,CARD,4,April,1,Saturday
2023-04-01,Education,392.41,UPI,4,April,1,Saturday
2023-04-01,Education,162.92,CARD,4,April,1,Saturday
2023-04-01,Education,590.07,CARD,4,April,1,Saturday
2023-04-01,Education,607.88,CASH,4,April,1,Saturday
2023-04-01,Education,375.3,CASH,4,April,1,Saturday
2023-04-01,Education,247.75,UPI,4,April,1,Saturday
2023-04-01,Education,107.94,CARD,4,April,1,Saturday
2023-04-01,Education,555.69,CASH,4,April,1,Saturday
2023-04-01,Education,482.25,CASH,4,April,1,Saturday
2023-04-01,Education,691.4,UPI,4,April,1,Saturday
2023-04-01,Education,753.48,UPI,4,April,1,Saturday
2023-04-01,Education,273.53,UPI,4,April,1,Saturday
2023-04-01,Education,267.35,UPI,4,April,1,Saturday
2023-04-01,Education,238.64,CASH,4,April,1,Saturday
2023-04-01,Education,111.03,UPI,4,April,1,Saturday
2023-04-01,Education,388.68,CASH,4,April,1,Saturday
2023-04-01,Education,450.81,CASH,4,April,1,Saturday
2023-04-01,Education,118.51,CASH,4,April,1,Saturday
2023-04-01,Education,325.57,CASH,4,April,1,Saturday
2023-04-01,Education,163.22,UPI,4,April,1,Saturday
2023-04-01,Education,515.76,CASH,4,April,1,Saturday
2023-04-01,Education,211.65,CARD,4,April,1,Saturday
2023-04-01,Education,173.58,UPI,4,April,1,Saturday
2023-04-01,Education,390.11,UPI,4,April,1,Saturday
2023-04-01,Education,248.63,CARD,4,April,1,Saturday
2023-04-01,Education,863.71,UPI,4,April,1,Saturday
2023-04-01,Education,576.21,UPI,4,April,1,Saturday
2023-04-01,Education,542.18,CARD,4,April,1,Saturday
2023-04-01,Education,185.38,CARD,4,April,1,Saturday
2023-04-01,Education,292.15,CASH,4,April,1,Saturday
2023-04-01,Education,365.29,CASH,4,April,1,Saturday
2023-04-01,Education,292.32,CARD,4,April,1,Saturday
2023-04-01,Education,374.21,UPI,4,April,1,Saturday
2023-04-01,Education,345.04,UPI,4,April,1,Saturday
2023-04-01,Education,296.03,UPI,4,April,1,Saturday
2023-04-01,Education,477.75,CARD,4,April,1,Saturday
2023-05-01,Education,182.6,CARD,5,May,1,Monday
2023-05-01,Education,249.15,UPI,5,May,1,Monday
2023-05-01,Education,347.77,UPI,5,May,1,Monday
2023-05-01,Education,335.86,CASH,5,May,1,Monday
2023-05-01,Education,304.68,CASH,5,May,1,Monday
2023-05-01,Education,612.53,UPI,5,May,1,Monday
2023-05-01,Education,174.78,CASH,5,May,1,Monday
2023-05-01,Education,363.63,CASH,5,May,1,Monday
2023-05-01,Education,182.9,CARD,5,May,1,Monday
2023-05-01,Education,762.47,CASH,5,May,1,Monday
2023-05-01,Education,353.03,CASH,5,May,1,Monday
2023-05-01,Education,241.61,CASH,5,May,1,Monday
2023-05-01,Education,733.38,CARD,5,May,1,Monday
2023-05-01,Education,835.73,CASH,5,May,1,Monday
2023-05-01,Education,317.35,CASH,5,May,1,Monday
2023-05-01,Education,807.21,CASH,5,May,1,Monday
2023-05-01,Education,559.3,UPI,5,May,1,Monday
2023-05-01,Education,152.72,CARD,5,May,1,Monday
2023-05-01,Education,224.43,UPI,5,May,1,Monday
2023-05-01,Education,447.35,UPI,5,May,1,Monday
2023-05-01,Education,834.97,CASH,5,May,1,Monday
2023-05-01,Education,121.16,CASH,5,May,1,Monday
2023-05-01,Education,252.79,CASH,5,May,1,Monday
2023-05-01,Education,448.98,CARD,5,May,1,Monday
2023-05-01,Education,271.3,CASH,5,May,1,Monday
2023-05-01,Education,212.38,UPI,5,May,1,Monday
2023-05-01,Education,314.96,UPI,5,May,1,Monday
2023-05-01,Education,301.46,CASH,5,May,1,Monday
2023-05-01,Education,438.2,UPI,5,May,1,Monday
2023-05-01,Education,810.51,CARD,5,May,1,Monday
2023-05-01,Education,300.38,CASH,5,May,1,Monday
2023-05-01,Education,212.51,CARD,5,May,1,Monday
2023-05-01,Education,484.97,CARD,5,May,1,Monday
2023-05-01,Education,328.91,CASH,5,May,1,Monday
2023-05-01,Education,518.82,CASH,5,May,1,Monday
2023-05-01,Education,205.49,CASH,5,May,1,Monday
2023-05-01,Education,355.22,UPI,5,May,1,Monday
2023-05-01,Education,266.78,CASH,5,May,1,Monday
2023-05-01,Education,232.91,CASH,5,May,1,Monday
2023-05-01,Education,252.71,CARD,5,May,1,Monday
2023-05-01,Education,237.26,CARD,5,May,1,Monday
2023-05-01,Education,287.32,CASH,5,May,1,Monday
2023-05-01,Education,551.43,CASH,5,May,1,Monday
2023-05-01,Education,234.55,CASH,5,May,1,Monday
2023-05-01,Education,432.75,CASH,5,May,1,Monday
2023-05-01,Education,207.98,UPI,5,May,1,Monday
2023-05-01,Education,196.45,CARD,5,May,1,Monday
2023-05-01,Education,869.27,CASH,5,May,1,Monday
2023-05-01,Education,413.0,CASH,5,May,1,Monday
2023-05-01,Education,831.88,CARD,5,May,1,Monday
2023-05-01,Education,367.55,CASH,5,May,1,Monday
2023-05-01,Education,299.05,CARD,5,May,1,Monday
2023-05-01,Education,498.3,CASH,5,May,1,Monday
2023-05-01,Education,397.34,UPI,5,May,1,Monday
2023-05-01,Education,238.43,CARD,5,May,1,Monday
2023-05-01,Education,252.31,UPI,5,May,1,Monday
2023-05-01,Education,267.69,CARD,5,May,1,Monday
2023-05-01,Education,147.9,UPI,5,May,1,Monday
2023-05-01,Education,859.47,UPI,5,May,1,Monday
2023-05-01,Education,583.81,CASH,5,May,1,Monday
2023-05-01,Education,118.28,UPI,5,May,1,Monday
2023-05-01,Education,850.46,CASH,5,May,1,Monday
2023-05-01,Education,411.88,CASH,5,May,1,Monday
2023-05-01,Education,144.12,UPI,5,May,1,Monday
2023-05-01,Education,559.93,CARD,5,May,1,Monday
2023-05-01,Education,326.16,CASH,5,May,1,Monday
2023-05-01,Education,406.15,CASH,5,May,1,Monday
2023-05-01,Education,238.81,CASH,5,May,1,Monday
2023-05-01,Education,182.22,CARD,5,May,1,Monday
2023-05-01,Education,255.14,UPI,5,May,1,Monday
2023-06-01,Education,181.96,CASH,6,June,1,Thursday
2023-06-01,Education,736.76,UPI,6,June,1,Thursday
2023-06-01,Education,427.91,CARD,6,June,1,Thursday
2023-06-01,Education,165.45,UPI,6,June,1,Thursday
2023-06-01,Education,391.86,UPI,6,June,1,Thursday
2023-06-01,Education,461.23,UPI,6,June,1,Thursday
2023-06-01,Education,288.9,UPI,6,June,1,Thursday
2023-06-01,Education,179.47,CASH,6,June,1,Thursday
2023-06-01,Education,204.44,UPI,6,June,1,Thursday
2023-06-01,Education,540.61,CASH,6,June,1,Thursday
2023-06-01,Education,525.56,CARD,6,June,1,Thursday
2023-06-01,Education,857.57,UPI,6,June,1,Thursday
2023-06-01,Education,411.12,UPI,6,June,1,Thursday
2023-06-01,Education,382.83,CASH,6,June,1,Thursday
2023-06-01,Education,349.21,CASH,6,June,1,Thursday
2023-06-01,Education,218.58,CARD,6,June,1,Thursday
2023-06-01,Education,394.14,UPI,6,June,1,Thursday
2023-06-01,Education,432.06,CARD,6,June,1,Thursday
2023-06-01,Education,111.63,CARD,6,June,1,Thursday
2023-06-01,Education,469.53,CARD,6,June,1,Thursday
2023-06-01,Education,336.6,UPI,6,June,1,Thursday
2023-06-01,Education,270.03,CASH,6,June,1,Thursday
2023-06-01,Education,557.49,CASH,6,June,1,Thursday
2023-06-01,Education,266.08,CASH,6,June,1,Thursday
2023-06-01,Education,176.13,CARD,6,June,1,Thursday
2023-06-01,Education,521.91,UPI,6,June,1,Thursday
2023-06-01,Education,741.76,CASH,6,June,1,Thursday
2023-06-01,Education,239.24,CASH,6,June,1,Thursday
2023-06-01,Education,528.15,CASH,6,June,1,Thursday
2023-06-01,Education,279.34,UPI,6,June,1,Thursday
2023-06-01,Education,439.79,CARD,6,June,1,Thursday
2023-06-01,Education,835.78,UPI,6,June,1,Thursday
2023-06-01,Education,818.7,CARD,6,June,1,Thursday
2023-06-01,Education,122.78,CASH,6,June,1,Thursday
2023-06-01,Education,715.28,CASH,6,June,1,Thursday
2023-06-01,Education,641.16,UPI,6,June,1,Thursday
2023-06-01,Education,275.79,CARD,6,June,1,Thursday
2023-06-01,Education,398.75,CARD,6,June,1,Thursday
2023-06-01,Education,173.95,CASH,6,June,1,Thursday
2023-06-01,Education,305.42,CARD,6,June,1,Thursday
2023-06-01,Education,654.32,CARD,6,June,1,Thursday
2023-06-01,Education,621.3,CARD,6,June,1,Thursday
2023-06-01,Education,461.71,UPI,6,June,1,Thursday
2023-06-01,Education,208.93,UPI,6,June,1,Thursday
2023-06-01,Education,211.69,UPI,6,June,1,Thursday
2023-06-01,Education,124.16,CASH,6,June,1,Thursday
2023-06-01,Education,129.54,CARD,6,June,1,Thursday
2023-06-01,Education,376.93,CARD,6,June,1,Thursday
2023-06-01,Education,132.7,CARD,6,June,1,Thursday
2023-06-01,Education,588.46,CASH,6,June,1,Thursday
2023-06-01,Education,478.48,UPI,6,June,1,Thursday
2023-06-01,Education,433.76,CARD,6,June,1,Thursday
2023-06-01,Education,405.49,CARD,6,June,1,Thursday
2023-06-01,Education,357.62,UPI,6,June,1,Thursday
2023-06-01,Education,400.17,UPI,6,June,1,Thursday
2023-06-01,Education,945.0,CARD,6,June,1,Thursday
2023-06-01,Education,270.45,UPI,6,June,1,Thursday
2023-06-01,Education,316.58,CARD,6,June,1,Thursday
2023-06-01,Education,696.11,CARD,6,June,1,Thursday
2023-06-01,Education,120.36,CASH,6,June,1,Thursday
2023-06-01,Education,168.88,CASH,6,June,1,Thursday
2023-06-01,Education,609.36,UPI,6,June,1,Thursday
2023-06-01,Education,506.9,CASH,6,June,1,Thursday
2023-06-01,Education,218.98,CARD,6,June,1,Thursday
2023-06-01,Education,155.47,CASH,6,June,1,Thursday
2023-06-01,Education,887.32,UPI,6,June,1,Thursday
2023-06-01,Education,182.35,UPI,6,June,1,Thursday
2023-06-01,Education,315.12,CARD,6,June,1,Thursday
2023-06-01,Education,272.95,CARD,6,June,1,Thursday
2023-06-01,Education,276.05,CASH,6,June,1,Thursday
2023-06-01,Education,487.39,CARD,6,June,1,Thursday
2023-07-01,Education,326.96,CARD,7,July,1,Saturday
2023-07-01,Education,171.16,UPI,7,July,1,Saturday
2023-07-01,Education,227.65,CASH,7,July,1,Saturday
2023-07-01,Education,405.66,CARD,7,July,1,Saturday
2023-07-01,Education,137.51,CARD,7,July,1,Saturday
2023-07-01,Education,470.46,CARD,7,July,1,Saturday
2023-07-01,Education,333.08,CASH,7,July,1,Saturday
2023-07-01,Education,495.51,CARD,7,July,1,Saturday
2023-07-01,Education,129.59,CASH,7,July,1,Saturday
2023-07-01,Education,139.29,UPI,7,July,1,Saturday
2023-07-01,Education,271.14,CARD,7,July,1,Saturday
2023-07-01,Education,560.07,CASH,7,July,1,Saturday
2023-07-01,Education,126.48,CARD,7,July,1,Saturday
2023-07-01,Education,578.07,UPI,7,July,1,Saturday
2023-07-01,Education,116.86,CARD,7,July,1,Saturday
2023-07-01,Education,361.45,CASH,7,July,1,Saturday
2023-07-01,Education,200.13,UPI,7,July,1,Saturday
2023-07-01,Education,314.2,CARD,7,July,1,Saturday
2023-07-01,Education,885.53,UPI,7,July,1,Saturday
2023-07-01,Education,394.39,CASH,7,July,1,Saturday
2023-07-01,Education,117.7,CARD,7,July,1,Saturday
2023-07-01,Education,389.35,UPI,7,July,1,Saturday
2023-07-01,Education,310.58,CARD,7,July,1,Saturday
2023-07-01,Education,343.51,CARD,7,July,1,Saturday
2023-07-01,Education,532.93,CASH,7,July,1,Saturday
2023-07-01,Education,115.25,UPI,7,July,1,Saturday
2023-07-01,Education,290.58,CARD,7,July,1,Saturday
2023-07-01,Education,216.66,UPI,7,July,1,Saturday
2023-07-01,Education,620.71,CARD,7,July,1,Saturday
2023-07-01,Education,323.27,UPI,7,July,1,Saturday
2023-07-01,Education,429.71,CARD,7,July,1,Saturday
2023-07-01,Education,203.32,UPI,7,July,1,Saturday
2023-07-01,Education,138.18,CASH,7,July,1,Saturday
2023-07-01,Education,719.19,CARD,7,July,1,Saturday
2023-07-01,Education,645.54,CARD,7,July,1,Saturday
2023-07-01,Education,456.26,CASH,7,July,1,Saturday
2023-07-01,Education,377.81,UPI,7,July,1,Saturday
2023-07-01,Education,138.41,UPI,7,July,1,Saturday
2023-07-01,Education,580.21,UPI,7,July,1,Saturday
2023-07-01,Education,513.48,UPI,7,July,1,Saturday
2023-07-01,Education,275.42,UPI,7,July,1,Saturday
2023-07-01,Education,460.46,UPI,7,July,1,Saturday
2023-07-01,Education,198.86,UPI,7,July,1,Saturday
2023-07-01,Education,597.07,UPI,7,July,1,Saturday
2023-07-01,Education,203.91,UPI,7,July,1,Saturday
2023-07-01,Education,231.9,UPI,7,July,1,Saturday
2023-07-01,Education,459.76,CASH,7,July,1,Saturday
2023-07-01,Education,159.89,CASH,7,July,1,Saturday
2023-07-01,Education,469.36,CARD,7,July,1,Saturday
2023-07-01,Education,722.84,UPI,7,July,1,Saturday
2023-07-01,Education,528.38,CARD,7,July,1,Saturday
2023-07-01,Education,578.35,CASH,7,July,1,Saturday
2023-07-01,Education,610.08,CASH,7,July,1,Saturday
2023-07-01,Education,965.71,CASH,7,July,1,Saturday
2023-07-01,Education,560.1,CASH,7,July,1,Saturday
2023-07-01,Education,881.39,CARD,7,July,1,Saturday
2023-07-01,Education,603.98,CARD,7,July,1,Saturday
2023-07-01,Education,164.69,CASH,7,July,1,Saturday
2023-07-01,Education,459.86,CASH,7,July,1,Saturday
2023-07-01,Education,154.58,UPI,7,July,1,Saturday
2023-07-01,Education,300.81,UPI,7,July,1,Saturday
2023-07-01,Education,217.15,CASH,7,July,1,Saturday
2023-07-01,Education,514.75,UPI,7,July,1,Saturday
2023-07-01,Education,224.53,UPI,7,July,1,Saturday
2023-07-01,Education,513.33,CARD,7,July,1,Saturday
2023-07-01,Education,279.24,UPI,7,July,1,Saturday
2023-07-01,Education,371.71,CASH,7,July,1,Saturday
2023-07-01,Education,426.48,CARD,7,July,1,Saturday
2023-07-01,Education,300.48,CARD,7,July,1,Saturday
2023-07-01,Education,197.34,CARD,7,July,1,Saturday
2023-07-01,Education,538.59,CASH,7,July,1,Saturday
2023-07-01,Education,138.16,UPI,7,July,1,Saturday
2023-07-01,Education,498.59,CARD,7,July,1,Saturday
2023-07-01,Education,260.96,CASH,7,July,1,Saturday
2023-07-01,Education,271.89,CASH,7,July,1,Saturday
2023-07-01,Education,540.4,UPI,7,July,1,Saturday
2023-07-01,Education,235.02,UPI,7,July,1,Saturday
2023-07-01,Education,637.47,CASH,7,July,1,Saturday
2023-07-01,Education,625.28,CASH,7,July,1,Saturday
2023-07-01,Education,432.51,CASH,7,July,1,Saturday
2023-07-01,Education,308.8,UPI,7,July,1,Saturday
2023-07-01,Education,527.69,CASH,7,July,1,Saturday
2023-07-01,Education,502.33,CARD,7,July,1,Saturday
2023-07-01,Education,146.62,UPI,7,July,1,Saturday
2023-07-01,Education,397.74,UPI,7,July,1,Saturday
2023-07-01,Education,242.52,UPI,7,July,1,Saturday
2023-07-01,Education,464.2,CARD,7,July,1,Saturday
2023-07-01,Education,207.25,CARD,7,July,1,Saturday
2023-07-01,Education,439.74,UPI,7,July,1,Saturday
2023-08-01,Education,712.55,UPI,8,August,1,Tuesday
2023-08-01,Education,640.11,CASH,8,August,1,Tuesday
2023-08-01,Education,242.47,CASH,8,August,1,Tuesday
2023-08-01,Education,448.05,UPI,8,August,1,Tuesday
2023-08-01,Education,348.45,CASH,8,August,1,Tuesday
2023-08-01,Education,227.85,UPI,8,August,1,Tuesday
2023-08-01,Education,920.7,UPI,8,August,1,Tuesday
2023-08-01,Education,559.01,CASH,8,August,1,Tuesday
2023-08-01,Education,577.35,CARD,8,August,1,Tuesday
2023-08-01,Education,512.49,UPI,8,August,1,Tuesday
2023-08-01,Education,493.72,CARD,8,August,1,Tuesday
2023-08-01,Education,341.12,UPI,8,August,1,Tuesday
2023-08-01,Education,215.65,UPI,8,August,1,Tuesday
2023-08-01,Education,125.85,UPI,8,August,1,Tuesday
2023-08-01,Education,521.63,CASH,8,August,1,Tuesday
2023-08-01,Education,769.05,CARD,8,August,1,Tuesday
2023-08-01,Education,199.25,UPI,8,August,1,Tuesday
2023-08-01,Education,242.59,UPI,8,August,1,Tuesday
2023-08-01,Education,750.54,UPI,8,August,1,Tuesday
2023-08-01,Education,185.17,CARD,8,August,1,Tuesday
2023-08-01,Education,140.87,CASH,8,August,1,Tuesday
2023-08-01,Education,531.48,CASH,8,August,1,Tuesday
2023-08-01,Education,311.8,CASH,8,August,1,Tuesday
2023-08-01,Education,913.25,UPI,8,August,1,Tuesday
2023-08-01,Education,631.2,UPI,8,August,1,Tuesday
2023-08-01,Education,661.74,CASH,8,August,1,Tuesday
2023-08-01,Education,396.46,UPI,8,August,1,Tuesday
2023-08-01,Education,822.98,UPI,8,August,1,Tuesday
2023-08-01,Education,776.78,UPI,8,August,1,Tuesday
2023-08-01,Education,608.04,UPI,8,August,1,Tuesday
2023-08-01,Education,816.29,UPI,8,August,1,Tuesday
2023-08-01,Education,759.01,CARD,8,August,1,Tuesday
2023-08-01,Education,282.34,CARD,8,August,1,Tuesday
2023-08-01,Education,797.9,CARD,8,August,1,Tuesday
2023-08-01,Education,367.33,CASH,8,August,1,Tuesday
2023-08-01,Education,507.97,CARD,8,August,1,Tuesday
2023-08-01,Education,654.0,UPI,8,August,1,Tuesday
2023-08-01,Education,639.9,UPI,8,August,1,Tuesday
2023-08-01,Education,398.31,CASH,8,August,1,Tuesday
2023-08-01,Education,375.96,CASH,8,August,1,Tuesday
2023-08-01,Education,569.63,CARD,8,August,1,Tuesday
2023-08-01,Education,479.67,UPI,8,August,1,Tuesday
