UserID,Year,Month,Income,Income_Bracket,Festivals,Festival_Count,Food,Groceries,Transport,Entertainment,Shopping,Rent,Bills,Healthcare,Education,Total_Expenses,Savings,Food_Ratio,Groceries_Ratio,Transport_Ratio,Entertainment_Ratio,Shopping_Ratio,Rent_Ratio,Bills_Ratio,Healthcare_Ratio,Education_Ratio
USER_446,2024,7,7940.06,4,Independence Day; Eid al-Adha,2,670.17,999.71,824.98,591.44,431.18,1685.86,972.33,404.27,443.24,7023.18,916.88,0.0844,0.1259,0.1039,0.0745,0.0543,0.2123,0.1225,0.0509,0.0558
USER_448,2024,7,8323.33,4,Independence Day; Eid al-Adha,2,907.26,1020.71,840.06,837.72,607.88,2556.99,1104.4,442.94,593.93,8911.89,-588.56,0.109,0.1226,0.1009,0.1006,0.073,0.3072,0.1327,0.0532,0.0714
USER_451,2024,7,3697.17,1,Independence Day; Eid al-Adha,2,334.16,480.95,339.36,290.17,215.23,974.69,507.85,178.09,198.87,3519.37,177.8,0.0904,0.1301,0.0918,0.0785,0.0582,0.2636,0.1374,0.0482,0.0538
USER_453,2024,7,7405.62,3,Independence Day; Eid al-Adha,2,627.23,931.53,794.53,762.38,417.83,1961.78,864.26,388.06,357.51,7105.11,300.51,0.0847,0.1258,0.1073,0.1029,0.0564,0.2649,0.1167,0.0524,0.0483
USER_461,2024,7,8382.19,4,Independence Day; Eid al-Adha,2,845.98,781.72,753.03,631.74,459.17,1919.4,1133.36,455.87,564.04,7544.31,837.88,0.1009,0.0933,0.0898,0.0754,0.0548,0.229,0.1352,0.0544,0.0673
USER_462,2024,7,5627.14,2,Independence Day; Eid al-Adha,2,487.81,507.55,511.89,436.85,285.92,1555.09,676.36,259.96,297.29,5018.72,608.42,0.0867,0.0902,0.091,0.0776,0.0508,0.2764,0.1202,0.0462,0.0528
USER_464,2024,7,3314.34,1,Independence Day; Eid al-Adha,2,303.42,329.26,269.24,290.47,202.4,943.75,447.43,152.7,207.35,3146.02,168.32,0.0915,0.0993,0.0812,0.0876,0.0611,0.2847,0.135,0.0461,0.0626
USER_475,2024,7,9447.51,5,Independence Day; Eid al-Adha,2,934.4,1136.56,1069.6,1029.39,511.54,2148.45,1291.61,426.57,599.73,9147.85,299.66,0.0989,0.1203,0.1132,0.109,0.0541,0.2274,0.1367,0.0452,0.0635
USER_476,2024,7,12176.48,5,Independence Day; Eid al-Adha,2,1257.57,1413.47,1140.87,1025.11,855.72,2669.24,1689.3,584.57,635.26,11271.11,905.37,0.1033,0.1161,0.0937,0.0842,0.0703,0.2192,0.1387,0.048,0.0522
USER_485,2024,7,3739.39,1,Independence Day; Eid al-Adha,2,335.64,430.47,314.58,292.62,204.33,786.62,383.67,181.01,274.51,3203.45,535.94,0.0898,0.1151,0.0841,0.0783,0.0546,0.2104,0.1026,0.0484,0.0734
USER_490,2024,7,4182.15,2,Independence Day; Eid al-Adha,2,373.07,457.82,399.79,418.54,214.44,1208.76,590.89,156.38,272.68,4092.37,89.78,0.0892,0.1095,0.0956,0.1001,0.0513,0.289,0.1413,0.0374,0.0652
USER_492,2024,7,5244.37,2,Independence Day; Eid al-Adha,2,546.33,544.23,492.97,456.82,309.78,1390.68,657.04,313.27,346.11,5057.23,187.14,0.1042,0.1038,0.094,0.0871,0.0591,0.2652,0.1253,0.0597,0.066
USER_001,2024,8,1959.41,1,Back to School,1,128.07,294.34,222.85,154.23,165.46,514.19,229.72,108.75,129.04,1946.65,12.76,0.0654,0.1502,0.1137,0.0787,0.0844,0.2624,0.1172,0.0555,0.0659
USER_003,2024,8,4137.32,2,Back to School,1,362.99,491.28,410.14,305.02,316.9,1122.52,493.36,178.86,378.22,4059.29,78.03,0.0877,0.1187,0.0991,0.0737,0.0766,0.2713,0.1192,0.0432,0.0914
USER_005,2024,8,3621.86,1,Back to School,1,217.69,435.63,339.86,308.81,303.22,927.06,393.79,192.43,275.55,3394.04,227.82,0.0601,0.1203,0.0938,0.0853,0.0837,0.256,0.1087,0.0531,0.0761
USER_006,2024,8,7371.43,4,Back to School,1,645.52,922.12,887.85,461.66,504.12,2211.73,833.28,389.92,626.85,7483.05,-111.62,0.0876,0.1251,0.1204,0.0626,0.0684,0.3,0.113,0.0529,0.085
USER_017,2024,8,4449.71,2,Back to School,1,312.7,584.76,363.81,350.72,319.87,993.35,475.31,232.55,384.64,4017.71,432.0,0.0703,0.1314,0.0818,0.0788,0.0719,0.2232,0.1068,0.0523,0.0864
USER_021,2024,8,7473.26,3,Back to School,1,536.72,848.72,851.49,553.81,485.53,1642.26,1061.72,340.81,715.91,7036.97,436.29,0.0718,0.1136,0.1139,0.0741,0.065,0.2198,0.1421,0.0456,0.0958
USER_023,2024,8,8899.66,4,Back to School,1,586.56,1039.76,1024.36,687.09,508.2,2059.79,1114.43,381.21,644.45,8045.85,853.81,0.0659,0.1168,0.1151,0.0772,0.0571,0.2314,0.1252,0.0428,0.0724
USER_032,2024,8,6862.4,3,Back to School,1,558.73,869.37,644.81,464.24,435.96,1393.72,703.64,304.32,554.56,5929.35,933.05,0.0814,0.1267,0.094,0.0676,0.0635,0.2031,0.1025,0.0443,0.0808
USER_043,2024,8,2881.17,1,Back to School,1,247.96,401.57,272.8,211.34,250.93,669.91,368.84,145.24,193.11,2761.7,119.47,0.0861,0.1394,0.0947,0.0734,0.0871,0.2325,0.128,0.0504,0.067
USER_052,2024,8,11091.49,5,Back to School,1,742.92,1592.9,1030.92,946.34,933.44,2946.65,1119.39,637.09,776.02,10725.67,365.82,0.067,0.1436,0.0929,0.0853,0.0842,0.2657,0.1009,0.0574,0.07
USER_060,2024,8,9171.84,4,Back to School,1,692.43,1033.06,775.53,609.33,660.19,2381.21,1145.52,384.87,598.65,8280.79,891.05,0.0755,0.1126,0.0846,0.0664,0.072,0.2596,0.1249,0.042,0.0653
USER_061,2024,8,3082.36,1,Back to School,1,284.43,349.57,270.15,194.7,204.66,781.98,362.98,147.09,245.19,2840.75,241.61,0.0923,0.1134,0.0876,0.0632,0.0664,0.2537,0.1178,0.0477,0.0795
USER_063,2024,8,8953.21,4,Back to School,1,705.02,1338.57,782.05,533.08,757.32,2279.65,1273.59,384.19,628.43,8681.9,271.31,0.0787,0.1495,0.0873,0.0595,0.0846,0.2546,0.1422,0.0429,0.0702
USER_069,2024,8,8009.8,4,Back to School,1,629.84,856.14,696.74,499.93,565.63,1952.87,1068.9,410.59,531.82,7212.46,797.34,0.0786,0.1069,0.087,0.0624,0.0706,0.2438,0.1334,0.0513,0.0664
USER_071,2024,8,7249.19,3,Back to School,1,493.89,836.24,848.35,525.92,576.18,1721.54,805.12,347.23,515.27,6669.74,579.45,0.0681,0.1154,0.117,0.0725,0.0795,0.2375,0.1111,0.0479,0.0711
USER_080,2024,8,2166.36,1,Back to School,1,193.53,252.16,203.8,155.45,155.56,561.82,254.91,96.42,129.16,2002.81,163.55,0.0893,0.1164,0.0941,0.0718,0.0718,0.2593,0.1177,0.0445,0.0596
USER_083,2024,8,5548.18,2,Back to School,1,362.92,585.49,466.51,331.23,401.91,1444.5,787.41,258.0,378.56,5016.53,531.65,0.0654,0.1055,0.0841,0.0597,0.0724,0.2604,0.1419,0.0465,0.0682
USER_089,2024,8,7172.64,3,Back to School,1,527.29,889.24,828.28,656.99,496.79,1446.31,959.09,334.6,527.79,6666.38,506.26,0.0735,0.124,0.1155,0.0916,0.0693,0.2016,0.1337,0.0466,0.0736
USER_120,2024,8,11859.36,5,Back to School,1,1104.3,1633.7,924.24,729.67,968.63,3074.28,1626.4,670.91,907.3,11639.43,219.93,0.0931,0.1378,0.0779,0.0615,0.0817,0.2592,0.1371,0.0566,0.0765
USER_132,2024,8,4967.74,2,Back to School,1,399.56,659.51,454.31,345.72,314.46,1263.73,561.17,204.54,386.4,4589.4,378.34,0.0804,0.1328,0.0915,0.0696,0.0633,0.2544,0.113,0.0412,0.0778
USER_134,2024,8,7084.92,3,Back to School,1,476.36,729.86,626.86,396.29,515.28,1754.55,839.33,330.32,464.16,6133.01,951.91,0.0672,0.103,0.0885,0.0559,0.0727,0.2476,0.1185,0.0466,0.0655
USER_147,2024,8,2426.24,1,Back to School,1,156.35,315.67,264.54,203.87,185.86,734.64,241.85,130.48,211.76,2445.02,-18.78,0.0644,0.1301,0.109,0.084,0.0766,0.3028,0.0997,0.0538,0.0873
USER_161,2024,8,5856.72,3,Back to School,1,515.68,754.76,627.93,443.76,500.25,1600.14,776.37,313.12,384.15,5916.16,-59.44,0.088,0.1289,0.1072,0.0758,0.0854,0.2732,0.1326,0.0535,0.0656
USER_166,2024,8,11202.76,5,Back to School,1,856.52,1218.47,1359.63,857.41,945.22,2664.07,1444.64,506.9,793.8,10646.66,556.1,0.0765,0.1088,0.1214,0.0765,0.0844,0.2378,0.129,0.0452,0.0709
USER_170,2024,8,5102.5,2,Back to School,1,312.02,562.67,399.82,420.57,337.95,1173.32,611.36,226.1,350.72,4394.53,707.97,0.0612,0.1103,0.0784,0.0824,0.0662,0.23,0.1198,0.0443,0.0687
USER_176,2024,8,2182.76,1,Back to School,1,157.65,251.04,229.45,161.01,154.54,437.14,299.45,87.38,157.54,1935.2,247.56,0.0722,0.115,0.1051,0.0738,0.0708,0.2003,0.1372,0.04,0.0722
USER_178,2024,8,6356.01,3,Back to School,1,572.45,641.92,771.75,346.25,461.11,1225.05,725.94,322.23,486.93,5553.63,802.38,0.0901,0.101,0.1214,0.0545,0.0725,0.1927,0.1142,0.0507,0.0766
USER_184,2024,8,8368.64,4,Back to School,1,756.65,1257.83,1018.53,636.34,581.88,1655.81,933.94,423.58,730.66,7995.22,373.42,0.0904,0.1503,0.1217,0.076,0.0695,0.1979,0.1116,0.0506,0.0873
USER_185,2024,8,1828.28,1,Back to School,1,164.16,207.94,222.22,106.42,134.73,462.35,163.95,81.16,154.51,1697.44,130.84,0.0898,0.1137,0.1215,0.0582,0.0737,0.2529,0.0897,0.0444,0.0845
USER_191,2024,8,2310.45,1,Back to School,1,146.59,288.1,294.48,165.58,204.42,679.53,256.7,117.49,199.85,2352.74,-42.29,0.0634,0.1247,0.1275,0.0717,0.0885,0.2941,0.1111,0.0509,0.0865
USER_197,2024,8,5591.22,3,Back to School,1,373.85,772.55,563.02,379.91,367.52,1539.01,715.02,225.22,399.8,5335.9,255.32,0.0669,0.1382,0.1007,0.0679,0.0657,0.2753,0.1279,0.0403,0.0715
USER_198,2024,8,6159.35,3,Back to School,1,424.4,881.78,562.86,387.68,495.72,1355.64,603.01,369.76,434.44,5515.29,644.06,0.0689,0.1432,0.0914,0.0629,0.0805,0.2201,0.0979,0.06,0.0705
USER_199,2024,8,4143.52,2,Back to School,1,415.13,455.37,492.94,247.67,388.15,1019.1,489.99,177.39,286.1,3971.84,171.68,0.1002,0.1099,0.119,0.0598,0.0937,0.246,0.1183,0.0428,0.069
USER_222,2024,8,2145.25,1,Back to School,1,157.18,204.03,219.11,191.69,194.44,622.62,237.82,88.48,174.29,2089.66,55.59,0.0733,0.0951,0.1021,0.0894,0.0906,0.2902,0.1109,0.0412,0.0812
USER_224,2024,8,6483.4,3,Back to School,1,509.31,695.92,770.82,408.49,587.12,1927.55,699.3,287.79,596.6,6482.9,0.5,0.0786,0.1073,0.1189,0.063,0.0906,0.2973,0.1079,0.0444,0.092
USER_230,2024,8,3507.85,1,Back to School,1,274.82,379.63,417.34,245.88,298.07,812.45,391.14,220.8,261.92,3302.05,205.8,0.0783,0.1082,0.119,0.0701,0.085,0.2316,0.1115,0.0629,0.0747
USER_240,2024,8,4908.07,2,Back to School,1,370.71,483.11,571.74,398.08,375.91,1536.8,690.01,239.18,360.28,5025.82,-117.75,0.0755,0.0984,0.1165,0.0811,0.0766,0.3131,0.1406,0.0487,0.0734
USER_241,2024,8,8030.29,4,Back to School,1,650.03,1148.17,766.21,511.37,680.11,1614.71,879.7,448.01,574.55,7272.86,757.43,0.0809,0.143,0.0954,0.0637,0.0847,0.2011,0.1095,0.0558,0.0715
USER_245,2024,8,6502.61,3,Back to School,1,504.57,903.05,745.95,517.79,524.44,1397.76,660.0,392.13,471.23,6116.92,385.69,0.0776,0.1389,0.1147,0.0796,0.0807,0.215,0.1015,0.0603,0.0725
USER_254,2024,8,11457.94,5,Back to School,1,829.25,1272.4,1077.11,884.29,981.44,3021.32,1705.88,583.72,863.74,11219.15,238.79,0.0724,0.111,0.094,0.0772,0.0857,0.2637,0.1489,0.0509,0.0754
USER_259,2024,8,5227.09,2,Back to School,1,350.85,568.02,460.17,320.22,396.67,1090.94,592.03,334.92,492.97,4606.79,620.3,0.0671,0.1087,0.088,0.0613,0.0759,0.2087,0.1133,0.0641,0.0943
USER_261,2024,8,8889.13,4,Back to School,1,820.59,945.11,1008.81,685.8,507.31,2801.18,1198.65,433.17,626.93,9027.55,-138.42,0.0923,0.1063,0.1135,0.0772,0.0571,0.3151,0.1348,0.0487,0.0705
USER_265,2024,8,3793.86,2,Back to School,1,290.91,382.26,395.68,289.46,242.49,986.36,554.23,162.53,245.68,3549.6,244.26,0.0767,0.1008,0.1043,0.0763,0.0639,0.26,0.1461,0.0428,0.0648
USER_268,2024,8,12376.91,5,Back to School,1,1115.39,1498.26,1140.95,985.92,934.92,3171.23,1266.45,664.72,811.0,11588.84,788.07,0.0901,0.1211,0.0922,0.0797,0.0755,0.2562,0.1023,0.0537,0.0655
USER_270,2024,8,4123.49,2,Back to School,1,292.11,463.34,398.61,276.68,276.45,922.29,460.91,219.16,328.5,3638.05,485.44,0.0708,0.1124,0.0967,0.0671,0.067,0.2237,0.1118,0.0531,0.0797
USER_271,2024,8,8042.42,4,Back to School,1,477.68,938.58,723.02,588.59,639.59,1532.29,1040.04,399.56,546.35,6885.7,1156.72,0.0594,0.1167,0.0899,0.0732,0.0795,0.1905,0.1293,0.0497,0.0679
USER_279,2024,8,8109.17,4,Back to School,1,617.31,865.75,787.09,548.85,596.23,1657.79,1032.78,466.7,600.39,7172.89,936.28,0.0761,0.1068,0.0971,0.0677,0.0735,0.2044,0.1274,0.0576,0.074
USER_281,2024,8,12477.13,5,Back to School,1,1080.67,1439.63,1193.94,973.11,1177.71,4014.22,1227.63,725.02,1058.32,12890.25,-413.12,0.0866,0.1154,0.0957,0.078,0.0944,0.3217,0.0984,0.0581,0.0848
USER_285,2024,8,6596.41,3,Back to School,1,522.46,708.9,779.49,425.39,577.77,1276.08,646.83,296.02,642.15,5875.09,721.32,0.0792,0.1075,0.1182,0.0645,0.0876,0.1935,0.0981,0.0449,0.0973
USER_287,2024,8,2284.28,1,Back to School,1,143.77,254.97,239.31,183.8,150.79,592.37,273.65,91.63,197.15,2127.44,156.84,0.0629,0.1116,0.1048,0.0805,0.066,0.2593,0.1198,0.0401,0.0863
USER_289,2024,8,7906.8,4,Back to School,1,652.34,791.46,826.48,694.73,561.32,2319.67,906.33,350.95,730.27,7833.55,73.25,0.0825,0.1001,0.1045,0.0879,0.071,0.2934,0.1146,0.0444,0.0924
USER_292,2024,8,7098.91,3,Back to School,1,519.72,1005.35,579.22,564.51,475.54,1489.95,913.09,353.11,615.92,6516.41,582.5,0.0732,0.1416,0.0816,0.0795,0.067,0.2099,0.1286,0.0497,0.0868
USER_318,2024,8,6509.81,3,Back to School,1,543.29,791.86,620.96,337.51,600.76,1394.51,846.4,298.93,595.37,6029.59,480.22,0.0835,0.1216,0.0954,0.0518,0.0923,0.2142,0.13,0.0459,0.0915
USER_319,2024,8,8169.31,4,Back to School,1,700.13,834.45,795.56,554.66,566.88,2275.81,786.03,311.23,695.77,7520.52,648.79,0.0857,0.1021,0.0974,0.0679,0.0694,0.2786,0.0962,0.0381,0.0852
USER_329,2024,8,7775.82,4,Back to School,1,629.83,1047.04,708.33,611.76,526.22,1597.33,1061.46,329.85,522.63,7034.45,741.37,0.081,0.1347,0.0911,0.0787,0.0677,0.2054,0.1365,0.0424,0.0672
USER_340,2024,8,13507.93,5,Back to School,1,1191.47,1434.34,1306.81,758.33,1249.74,3103.06,1686.38,518.71,1044.0,12292.84,1215.09,0.0882,0.1062,0.0967,0.0561,0.0925,0.2297,0.1248,0.0384,0.0773
USER_351,2024,8,6993.32,3,Back to School,1,583.5,671.73,774.99,490.25,626.41,1599.07,685.57,433.88,415.91,6281.31,712.01,0.0834,0.0961,0.1108,0.0701,0.0896,0.2287,0.098,0.062,0.0595
USER_354,2024,8,7117.03,3,Back to School,1,577.19,847.4,597.46,532.55,407.26,1634.2,967.99,392.44,599.44,6555.93,561.1,0.0811,0.1191,0.0839,0.0748,0.0572,0.2296,0.136,0.0551,0.0842
USER_359,2024,8,7025.25,3,Back to School,1,564.07,617.83,696.47,515.9,516.63,2117.82,709.74,370.97,606.14,6715.57,309.68,0.0803,0.0879,0.0991,0.0734,0.0735,0.3015,0.101,0.0528,0.0863
USER_363,2024,8,3370.26,1,Back to School,1,224.35,420.61,419.88,198.93,228.31,637.8,450.8,161.68,280.2,3022.56,347.7,0.0666,0.1248,0.1246,0.059,0.0677,0.1892,0.1338,0.048,0.0831
USER_376,2024,8,2160.12,1,Back to School,1,172.07,187.48,272.09,123.14,151.78,468.69,279.78,115.43,179.61,1950.07,210.05,0.0797,0.0868,0.126,0.057,0.0703,0.217,0.1295,0.0534,0.0831
USER_380,2024,8,6905.12,3,Back to School,1,545.82,838.55,650.37,524.41,434.35,1651.48,950.13,313.61,610.28,6519.0,386.12,0.079,0.1214,0.0942,0.0759,0.0629,0.2392,0.1376,0.0454,0.0884
USER_382,2024,8,6908.44,3,Back to School,1,609.16,796.57,620.11,474.2,421.01,1611.13,1017.93,377.66,619.91,6547.68,360.76,0.0882,0.1153,0.0898,0.0686,0.0609,0.2332,0.1473,0.0547,0.0897
USER_388,2024,8,6028.78,3,Back to School,1,392.4,683.94,706.47,465.75,346.5,1500.75,704.09,277.51,504.5,5581.91,446.87,0.0651,0.1134,0.1172,0.0773,0.0575,0.2489,0.1168,0.046,0.0837
USER_390,2024,8,4360.53,2,Back to School,1,336.73,416.99,364.2,281.97,261.38,1369.47,523.53,222.57,381.55,4158.39,202.14,0.0772,0.0956,0.0835,0.0647,0.0599,0.3141,0.1201,0.051,0.0875
USER_394,2024,8,5852.74,3,Back to School,1,526.04,720.2,603.56,361.34,341.61,1113.18,565.75,301.42,533.23,5066.33,786.41,0.0899,0.1231,0.1031,0.0617,0.0584,0.1902,0.0967,0.0515,0.0911
USER_397,2024,8,4628.22,2,Back to School,1,300.72,668.26,567.53,349.59,296.64,1405.58,521.17,216.11,302.59,4628.19,0.03,0.065,0.1444,0.1226,0.0755,0.0641,0.3037,0.1126,0.0467,0.0654
USER_399,2024,8,4693.05,2,Back to School,1,361.09,478.54,498.59,372.01,379.03,901.62,538.27,246.89,319.06,4095.1,597.95,0.0769,0.102,0.1062,0.0793,0.0808,0.1921,0.1147,0.0526,0.068
USER_401,2024,8,11124.04,5,Back to School,1,733.32,1297.21,1169.1,787.12,757.47,2342.05,1442.21,490.96,678.88,9698.32,1425.72,0.0659,0.1166,0.1051,0.0708,0.0681,0.2105,0.1296,0.0441,0.061
USER_405,2024,8,9091.37,4,Back to School,1,827.15,1151.18,785.84,588.89,625.92,2519.13,880.65,385.84,868.91,8633.51,457.86,0.091,0.1266,0.0864,0.0648,0.0688,0.2771,0.0969,0.0424,0.0956
USER_419,2024,8,11720.09,5,Back to School,1,887.43,1696.35,1016.67,1064.33,929.56,3357.74,1313.74,607.1,949.77,11822.69,-102.6,0.0757,0.1447,0.0867,0.0908,0.0793,0.2865,0.1121,0.0518,0.081
USER_433,2024,8,5642.6,3,Back to School,1,521.74,726.7,527.32,363.54,427.29,1666.39,795.63,262.02,497.35,5787.98,-145.38,0.0925,0.1288,0.0935,0.0644,0.0757,0.2953,0.141,0.0464,0.0881
USER_441,2024,8,6084.58,3,Back to School,1,621.56,640.15,679.87,350.05,424.34,1504.06,628.67,359.09,481.07,5688.86,395.72,0.1022,0.1052,0.1117,0.0575,0.0697,0.2472,0.1033,0.059,0.0791
USER_442,2024,8,1999.36,1,Back to School,1,170.93,268.5,209.04,157.86,174.58,460.44,204.08,104.94,137.28,1887.65,111.71,0.0855,0.1343,0.1046,0.079,0.0873,0.2303,0.1021,0.0525,0.0687
USER_445,2024,8,10907.78,5,Back to School,1,897.33,1600.72,982.91,580.87,659.93,3134.62,1490.47,512.14,693.91,10552.9,354.88,0.0823,0.1468,0.0901,0.0533,0.0605,0.2874,0.1366,0.047,0.0636
USER_447,2024,8,8574.39,4,Back to School,1,684.29,976.08,848.56,700.18,641.18,1937.57,1296.82,443.68,735.91,8264.27,310.12,0.0798,0.1138,0.099,0.0817,0.0748,0.226,0.1512,0.0517,0.0858
USER_449,2024,8,12747.79,5,Back to School,1,1159.13,1415.4,1319.05,730.45,828.03,3085.95,1912.94,670.56,1001.81,12123.32,624.47,0.0909,0.111,0.1035,0.0573,0.065,0.2421,0.1501,0.0526,0.0786
USER_450,2024,8,8683.93,4,Back to School,1,648.84,895.2,905.21,690.46,744.5,2233.04,1148.22,483.22,833.5,8582.19,101.74,0.0747,0.1031,0.1042,0.0795,0.0857,0.2571,0.1322,0.0556,0.096
USER_457,2024,8,2730.35,1,Back to School,1,243.45,256.94,293.26,212.24,203.29,795.46,323.97,149.91,182.44,2660.96,69.39,0.0892,0.0941,0.1074,0.0777,0.0745,0.2913,0.1187,0.0549,0.0668
USER_460,2024,8,13329.88,5,Back to School,1,864.98,1758.19,1457.46,1018.67,1117.59,3837.23,1865.38,629.74,1167.79,13717.03,-387.15,0.0649,0.1319,0.1093,0.0764,0.0838,0.2879,0.1399,0.0472,0.0876
USER_475,2024,8,9194.35,5,Back to School,1,547.24,1210.07,881.91,596.54,808.91,2152.88,847.82,584.29,670.71,8300.37,893.98,0.0595,0.1316,0.0959,0.0649,0.088,0.2342,0.0922,0.0635,0.0729
USER_477,2024,8,7607.45,4,Back to School,1,622.0,769.32,806.23,566.45,506.68,1818.16,1075.87,333.99,683.82,7182.52,424.93,0.0818,0.1011,0.106,0.0745,0.0666,0.239,0.1414,0.0439,0.0899
USER_497,2024,8,9948.19,5,Back to School,1,1016.5,1001.83,968.56,622.38,824.77,2647.54,1190.16,482.48,763.16,9517.38,430.81,0.1022,0.1007,0.0974,0.0626,0.0829,0.2661,0.1196,0.0485,0.0767
USER_038,2024,9,4199.05,2,Labor Day; Rosh Hashanah,2,316.07,614.65,383.9,301.7,293.7,1118.5,473.01,249.85,273.16,4024.54,174.51,0.0753,0.1464,0.0914,0.0718,0.0699,0.2664,0.1126,0.0595,0.0651
USER_041,2024,9,4797.79,2,Labor Day; Rosh Hashanah,2,392.65,546.79,525.15,347.32,333.73,1155.01,515.93,257.65,328.93,4403.16,394.63,0.0818,0.114,0.1095,0.0724,0.0696,0.2407,0.1075,0.0537,0.0686
USER_044,2024,9,8316.13,4,Labor Day; Rosh Hashanah,2,779.48,1221.65,968.46,513.28,459.66,2189.84,1212.88,429.77,516.07,8291.09,25.04,0.0937,0.1469,0.1165,0.0617,0.0553,0.2633,0.1458,0.0517,0.0621
USER_048,2024,9,8693.52,4,Labor Day; Rosh Hashanah,2,890.66,1153.19,999.85,511.56,516.19,2386.36,985.61,338.21,824.85,8606.48,87.04,0.1025,0.1326,0.115,0.0588,0.0594,0.2745,0.1134,0.0389,0.0949
USER_055,2024,9,6261.02,3,Labor Day; Rosh Hashanah,2,469.45,759.98,698.33,527.13,560.99,1411.35,721.43,297.58,617.4,6063.64,197.38,0.075,0.1214,0.1115,0.0842,0.0896,0.2254,0.1152,0.0475,0.0986
USER_069,2024,9,7839.1,4,Labor Day; Rosh Hashanah,2,541.19,1104.89,707.87,479.19,464.59,1640.31,892.34,362.97,692.56,6885.91,953.19,0.069,0.1409,0.0903,0.0611,0.0593,0.2092,0.1138,0.0463,0.0883
USER_070,2024,9,7427.0,4,Labor Day; Rosh Hashanah,2,650.19,888.66,724.94,552.72,583.74,1955.48,1094.03,351.72,582.35,7383.83,43.17,0.0875,0.1197,0.0976,0.0744,0.0786,0.2633,0.1473,0.0474,0.0784
USER_077,2024,9,12331.9,5,Labor Day; Rosh Hashanah,2,848.83,1595.65,1353.79,747.6,839.56,3480.59,1188.22,671.99,1087.48,11813.71,518.19,0.0688,0.1294,0.1098,0.0606,0.0681,0.2822,0.0964,0.0545,0.0882
USER_093,2024,9,8610.38,4,Labor Day; Rosh Hashanah,2,743.6,938.7,989.14,552.6,602.34,2192.67,965.41,433.36,508.06,7925.88,684.5,0.0864,0.109,0.1149,0.0642,0.07,0.2547,0.1121,0.0503,0.059
USER_097,2024,9,2887.46,1,Labor Day; Rosh Hashanah,2,190.2,286.57,306.02,219.14,208.96,680.13,311.18,118.75,201.67,2522.62,364.84,0.0659,0.0992,0.106,0.0759,0.0724,0.2355,0.1078,0.0411,0.0698
USER_099,2024,9,10550.96,5,Labor Day; Rosh Hashanah,2,726.14,1055.65,938.48,664.08,694.85,2732.18,1244.64,565.39,809.95,9431.36,1119.6,0.0688,0.1001,0.0889,0.0629,0.0659,0.259,0.118,0.0536,0.0768
USER_125,2024,9,10078.73,5,Labor Day; Rosh Hashanah,2,797.22,1103.08,1166.92,697.22,723.85,2637.35,1246.33,494.0,842.16,9708.13,370.6,0.0791,0.1094,0.1158,0.0692,0.0718,0.2617,0.1237,0.049,0.0836
USER_133,2024,9,3110.97,1,Labor Day; Rosh Hashanah,2,285.93,366.21,343.17,232.64,210.8,942.87,423.47,180.66,198.63,3184.38,-73.41,0.0919,0.1177,0.1103,0.0748,0.0678,0.3031,0.1361,0.0581,0.0638
USER_134,2024,9,7086.14,3,Labor Day; Rosh Hashanah,2,432.48,947.41,760.39,404.24,615.65,1570.1,734.27,319.24,601.08,6384.86,701.28,0.061,0.1337,0.1073,0.057,0.0869,0.2216,0.1036,0.0451,0.0848
USER_145,2024,9,10376.0,5,Labor Day; Rosh Hashanah,2,691.58,1170.82,1048.55,549.39,649.68,2249.61,1190.11,585.61,748.95,8884.3,1491.7,0.0667,0.1128,0.1011,0.0529,0.0626,0.2168,0.1147,0.0564,0.0722
USER_148,2024,9,3739.3,1,Labor Day; Rosh Hashanah,2,285.54,448.43,370.35,272.66,274.35,797.99,401.35,199.93,260.75,3311.35,427.95,0.0764,0.1199,0.099,0.0729,0.0734,0.2134,0.1073,0.0535,0.0697
USER_153,2024,9,2136.78,1,Labor Day; Rosh Hashanah,2,182.16,261.23,167.34,158.77,174.53,663.29,283.94,94.59,144.02,2129.87,6.91,0.0852,0.1223,0.0783,0.0743,0.0817,0.3104,0.1329,0.0443,0.0674
USER_160,2024,9,7155.12,3,Labor Day; Rosh Hashanah,2,552.24,796.67,637.06,528.24,507.15,1995.24,967.4,312.17,683.26,6979.43,175.69,0.0772,0.1113,0.089,0.0738,0.0709,0.2789,0.1352,0.0436,0.0955
USER_161,2024,9,5705.18,3,Labor Day; Rosh Hashanah,2,477.13,754.72,469.78,407.74,404.44,1524.52,740.72,278.81,352.25,5410.11,295.07,0.0836,0.1323,0.0823,0.0715,0.0709,0.2672,0.1298,0.0489,0.0617
USER_165,2024,9,10473.7,5,Labor Day; Rosh Hashanah,2,1040.54,1440.68,1245.63,619.35,558.3,2332.43,1131.82,472.65,1043.76,9885.16,588.54,0.0993,0.1376,0.1189,0.0591,0.0533,0.2227,0.1081,0.0451,0.0997
USER_174,2024,9,5871.17,3,Labor Day; Rosh Hashanah,2,431.33,646.17,558.69,365.87,446.64,1380.4,676.78,217.57,361.82,5085.27,785.9,0.0735,0.1101,0.0952,0.0623,0.0761,0.2351,0.1153,0.0371,0.0616
USER_176,2024,9,2171.94,1,Labor Day; Rosh Hashanah,2,211.44,268.53,200.66,175.86,136.81,545.37,254.71,82.89,171.03,2047.3,124.64,0.0974,0.1236,0.0924,0.081,0.063,0.2511,0.1173,0.0382,0.0787
